metric,metric_value,metric_type
namespace_entity_count_incl,rdf 1,map_value
namespace_entity_count_incl,rdfs 4,map_value
namespace_entity_count_incl,skos 3,map_value
namespace_entity_count_incl,xsd 6,map_value
obj_property_count,3,single_value
obj_property_count_incl,46,single_value
ontology_anno_count,11,single_value
ontology_iri,http://emmo.info/domain-atomistic,single_value
ontology_version_iri,http://emmo.info/0.0.1/domain-atomistic,single_value
owl2,true,single_value
owl2_dl,false,single_value
owl2_el,false,single_value
owl2_ql,false,single_value
owl2_rl,false,single_value
owl2dl_profile_violation,UseOfReservedVocabularyForAnnotationPropertyIRI 16,map_value
rbox_axiom_count,1,single_value
rbox_axiom_count_incl,121,single_value
rdfs,false,single_value
rule_count,0,single_value
rule_count_incl,0,single_value
signature_entity_count,625,single_value
signature_entity_count_incl,625,single_value
syntax,Turtle,single_value
tautology_count,0,single_value
tautology_count_incl,9,single_value
tbox_axiom_count,18,single_value
tbox_axiom_count_incl,1053,single_value
tbox_nominals,false,single_value
tbox_nominals_incl,true,single_value
tboxrbox_axiom_count,19,single_value
tboxrbox_axiom_count_incl,1174,single_value
undecl_entity_count,614,single_value
undecl_entity_count_incl,614,single_value
valid_imports,https://raw.githubusercontent.com/emmo-repo/emmo-repo.github.io/master/versions/1.0.0-beta/emmo-inferred-chemistry2.ttl,list_value
valid_imports_incl,https://raw.githubusercontent.com/emmo-repo/emmo-repo.github.io/master/versions/1.0.0-beta/emmo-inferred-chemistry2.ttl,list_value
